측정시간,날자,시(HOUR),주(WEEK),공휴일,하늘상태,강우상태,테이터수,입구,출구
2021-03-31 17:00,2021-03-31,17,수,N,맑음,없음,60,95,32
2021-03-31 16:00,2021-03-31,16,수,N,맑음,없음,60,61,32
2021-03-31 15:00,2021-03-31,15,수,N,맑음,없음,60,71,52
2021-03-31 14:00,2021-03-31,14,수,N,맑음,없음,60,54,35
2021-03-31 13:00,2021-03-31,13,수,N,,없음,60,57,46
2021-03-31 12:00,2021-03-31,12,수,N,,,60,67,51
2021-03-31 11:00,2021-03-31,11,수,N,,,60,74,35
2021-03-31 10:00,2021-03-31,10,수,N,,,60,18,41
2021-03-31 9:00,2021-03-31,9,수,N,,,60,12,66
2021-03-31 8:00,2021-03-31,8,수,N,,,60,17,145
2021-03-31 7:00,2021-03-31,7,수,N,,,60,6,75
2021-03-31 6:00,2021-03-31,6,수,N,,,60,1,15
2021-03-31 5:00,2021-03-31,5,수,N,,,60,1,7
2021-03-31 4:00,2021-03-31,4,수,N,,,60,1,1
2021-03-31 3:00,2021-03-31,3,수,N,,,60,0,0
2021-03-31 2:00,2021-03-31,2,수,N,,,60,0,0
2021-03-31 1:00,2021-03-31,1,수,N,,,59,0,0
2021-03-31 0:00,2021-03-31,0,수,N,,,60,1,1
2021-03-30 23:00,2021-03-30,23,화,N,,,60,6,4
2021-03-30 22:00,2021-03-30,22,화,N,,,60,66,18
2021-03-30 21:00,2021-03-30,21,화,N,,,60,68,22
2021-03-30 20:00,2021-03-30,20,화,N,,,59,60,12
2021-03-30 19:00,2021-03-30,19,화,N,,,60,84,46
2021-03-30 18:00,2021-03-30,18,화,N,,,60,181,26
2021-03-30 17:00,2021-03-30,17,화,N,,,60,88,26
2021-03-30 16:00,2021-03-30,16,화,N,,,60,42,47
2021-03-30 15:00,2021-03-30,15,화,N,,,60,71,35
2021-03-30 14:00,2021-03-30,14,화,N,,,60,39,32
2021-03-30 13:00,2021-03-30,13,화,N,,,60,37,32
2021-03-30 12:00,2021-03-30,12,화,N,,,60,64,60
2021-03-30 11:00,2021-03-30,11,화,N,,,60,56,32
2021-03-30 10:00,2021-03-30,10,화,N,,,60,28,46
2021-03-30 9:00,2021-03-30,9,화,N,,,60,14,68
2021-03-30 8:00,2021-03-30,8,화,N,,,60,10,148
2021-03-30 7:00,2021-03-30,7,화,N,,,60,7,74
2021-03-30 6:00,2021-03-30,6,화,N,,,60,2,9
2021-03-30 5:00,2021-03-30,5,화,N,,,60,1,6
2021-03-30 4:00,2021-03-30,4,화,N,,,60,1,1
2021-03-30 3:00,2021-03-30,3,화,N,,,60,0,0
2021-03-30 2:00,2021-03-30,2,화,N,,,60,0,0
2021-03-30 1:00,2021-03-30,1,화,N,,,60,17,17
2021-03-30 0:00,2021-03-30,0,화,N,,,60,11,16
2021-03-29 23:00,2021-03-29,23,월,N,,,60,7,9
2021-03-29 22:00,2021-03-29,22,월,N,,,60,33,15
2021-03-29 21:00,2021-03-29,21,월,N,,,60,59,15
2021-03-29 20:00,2021-03-29,20,월,N,,,60,85,20
2021-03-29 19:00,2021-03-29,19,월,N,,,60,91,17
2021-03-29 18:00,2021-03-29,18,월,N,,,60,199,35
2021-03-29 17:00,2021-03-29,17,월,N,,,59,101,24
2021-03-29 16:00,2021-03-29,16,월,N,,,60,45,28
2021-03-29 15:00,2021-03-29,15,월,N,,,60,48,33
2021-03-29 14:00,2021-03-29,14,월,N,,,60,45,36
2021-03-29 13:00,2021-03-29,13,월,N,,,60,33,58
2021-03-29 12:00,2021-03-29,12,월,N,,,60,74,54
2021-03-29 11:00,2021-03-29,11,월,N,,,60,45,36
2021-03-29 10:00,2021-03-29,10,월,N,,,60,17,42
2021-03-29 9:00,2021-03-29,9,월,N,,,60,20,72
2021-03-29 8:00,2021-03-29,8,월,N,,,60,13,137
2021-03-29 7:00,2021-03-29,7,월,N,,,60,8,86
2021-03-29 6:00,2021-03-29,6,월,N,,,60,4,7
2021-03-29 5:00,2021-03-29,5,월,N,,,60,2,10
2021-03-29 4:00,2021-03-29,4,월,N,,,60,1,1
2021-03-29 3:00,2021-03-29,3,월,N,,,60,0,0
2021-03-29 2:00,2021-03-29,2,월,N,,,60,0,0
2021-03-29 1:00,2021-03-29,1,월,N,,,60,0,0
2021-03-29 0:00,2021-03-29,0,월,N,,,60,1,1
2021-03-28 23:00,2021-03-28,23,일,N,,,59,0,1
2021-03-28 22:00,2021-03-28,22,일,N,,,60,30,29
2021-03-28 21:00,2021-03-28,21,일,N,,,60,20,8
2021-03-28 20:00,2021-03-28,20,일,N,,,60,25,12
2021-03-28 19:00,2021-03-28,19,일,N,,,60,17,6
2021-03-28 18:00,2021-03-28,18,일,N,,,60,40,13
2021-03-28 17:00,2021-03-28,17,일,N,,,60,31,14
2021-03-28 16:00,2021-03-28,16,일,N,,,60,30,8
2021-03-28 15:00,2021-03-28,15,일,N,,,60,28,19
2021-03-28 14:00,2021-03-28,14,일,N,,,60,19,21
2021-03-28 13:00,2021-03-28,13,일,N,,,60,33,27
2021-03-28 12:00,2021-03-28,12,일,N,,,59,27,24
2021-03-28 11:00,2021-03-28,11,일,N,,,60,18,15
2021-03-28 10:00,2021-03-28,10,일,N,,,60,15,19
2021-03-28 9:00,2021-03-28,9,일,N,,,60,3,12
2021-03-28 8:00,2021-03-28,8,일,N,,,60,5,12
2021-03-28 7:00,2021-03-28,7,일,N,,,60,8,8
2021-03-28 6:00,2021-03-28,6,일,N,,,60,3,4
2021-03-28 5:00,2021-03-28,5,일,N,,,60,6,3
2021-03-28 4:00,2021-03-28,4,일,N,,,60,3,3
2021-03-28 3:00,2021-03-28,3,일,N,,,60,3,8
2021-03-28 2:00,2021-03-28,2,일,N,,,60,0,0
2021-03-28 1:00,2021-03-28,1,일,N,,,60,0,0
2021-03-28 0:00,2021-03-28,0,일,N,,,60,28,42
2021-03-27 23:00,2021-03-27,23,토,N,,,60,29,32
2021-03-27 22:00,2021-03-27,22,토,N,,,60,62,56
2021-03-27 21:00,2021-03-27,21,토,N,,,60,39,23
2021-03-27 20:00,2021-03-27,20,토,N,,,60,39,2
2021-03-27 19:00,2021-03-27,19,토,N,,,60,64,35
2021-03-27 18:00,2021-03-27,18,토,N,,,60,68,33
2021-03-27 17:00,2021-03-27,17,토,N,,,60,45,24
2021-03-27 16:00,2021-03-27,16,토,N,,,60,39,24
2021-03-27 15:00,2021-03-27,15,토,N,,,60,43,42
2021-03-27 14:00,2021-03-27,14,토,N,,,60,59,41
2021-03-27 13:00,2021-03-27,13,토,N,,,60,44,36
2021-03-27 12:00,2021-03-27,12,토,N,,,60,34,43
2021-03-27 11:00,2021-03-27,11,토,N,,,60,13,23
2021-03-27 10:00,2021-03-27,10,토,N,,,60,17,24
2021-03-27 9:00,2021-03-27,9,토,N,,,59,10,31
2021-03-27 8:00,2021-03-27,8,토,N,,,60,5,9
2021-03-27 7:00,2021-03-27,7,토,N,,,58,5,6
2021-03-27 6:00,2021-03-27,6,토,N,,,60,4,5
2021-03-27 5:00,2021-03-27,5,토,N,,,60,2,4
2021-03-27 4:00,2021-03-27,4,토,N,,,60,1,1
2021-03-27 3:00,2021-03-27,3,토,N,,,60,0,0
2021-03-27 2:00,2021-03-27,2,토,N,,,60,0,0
2021-03-27 1:00,2021-03-27,1,토,N,,,59,0,0
2021-03-27 0:00,2021-03-27,0,토,N,,,60,1,1
2021-03-26 23:00,2021-03-26,23,금,N,,,60,10,5
2021-03-26 22:00,2021-03-26,22,금,N,,,60,62,13
2021-03-26 21:00,2021-03-26,21,금,N,,,60,50,30
2021-03-26 20:00,2021-03-26,20,금,N,,,60,58,24
2021-03-26 19:00,2021-03-26,19,금,N,,,60,76,23
2021-03-26 18:00,2021-03-26,18,금,N,,,60,134,26
2021-03-26 17:00,2021-03-26,17,금,N,,,60,110,28
2021-03-26 16:00,2021-03-26,16,금,N,,,60,77,29
2021-03-26 15:00,2021-03-26,15,금,N,,,60,59,43
2021-03-26 14:00,2021-03-26,14,금,N,,,60,55,23
2021-03-26 13:00,2021-03-26,13,금,N,,,60,39,38
2021-03-26 12:00,2021-03-26,12,금,N,,,60,58,46
2021-03-26 11:00,2021-03-26,11,금,N,,,60,49,35
2021-03-26 10:00,2021-03-26,10,금,N,,,60,20,39
2021-03-26 9:00,2021-03-26,9,금,N,,,60,23,87
2021-03-26 8:00,2021-03-26,8,금,N,,,60,34,135
2021-03-26 7:00,2021-03-26,7,금,N,,,60,9,79
2021-03-26 6:00,2021-03-26,6,금,N,,,60,5,9
2021-03-26 5:00,2021-03-26,5,금,N,,없음,60,2,7
2021-03-26 4:00,2021-03-26,4,금,N,,없음,60,1,1
2021-03-26 3:00,2021-03-26,3,금,N,,없음,60,0,0
2021-03-26 2:00,2021-03-26,2,금,N,,없음,60,0,0
2021-03-26 1:00,2021-03-26,1,금,N,,없음,60,0,0
2021-03-26 0:00,2021-03-26,0,금,N,,없음,60,0,0
2021-03-25 23:00,2021-03-25,23,목,N,,없음,60,4,6
2021-03-25 22:00,2021-03-25,22,목,N,,없음,60,63,21
2021-03-25 21:00,2021-03-25,21,목,N,,없음,60,54,21
2021-03-25 20:00,2021-03-25,20,목,N,,없음,60,60,14
2021-03-25 19:00,2021-03-25,19,목,N,,없음,60,76,29
2021-03-25 18:00,2021-03-25,18,목,N,,없음,60,162,28
2021-03-25 17:00,2021-03-25,17,목,N,,없음,60,119,34
2021-03-25 16:00,2021-03-25,16,목,N,,없음,60,65,22
2021-03-25 15:00,2021-03-25,15,목,N,,없음,60,64,41
2021-03-25 14:00,2021-03-25,14,목,N,,없음,60,34,27
2021-03-25 13:00,2021-03-25,13,목,N,,없음,60,55,34
2021-03-25 12:00,2021-03-25,12,목,N,,없음,60,53,49
2021-03-25 11:00,2021-03-25,11,목,N,,없음,60,44,46
2021-03-25 10:00,2021-03-25,10,목,N,,없음,60,21,36
2021-03-25 9:00,2021-03-25,9,목,N,,없음,60,7,73
2021-03-25 8:00,2021-03-25,8,목,N,,없음,60,11,136
2021-03-25 7:00,2021-03-25,7,목,N,,없음,60,11,67
2021-03-25 6:00,2021-03-25,6,목,N,,없음,60,0,9
2021-03-25 5:00,2021-03-25,5,목,N,,없음,60,1,6
2021-03-25 4:00,2021-03-25,4,목,N,,없음,60,1,1
2021-03-25 3:00,2021-03-25,3,목,N,,없음,60,0,0
2021-03-25 2:00,2021-03-25,2,목,N,,없음,60,0,0
2021-03-25 1:00,2021-03-25,1,목,N,,,60,0,0
2021-03-25 0:00,2021-03-25,0,목,N,,없음,60,2,6
2021-03-24 23:00,2021-03-24,23,수,N,,없음,60,5,6
2021-03-24 22:00,2021-03-24,22,수,N,,없음,60,56,17
2021-03-24 21:00,2021-03-24,21,수,N,,없음,60,69,16
2021-03-24 20:00,2021-03-24,20,수,N,,없음,60,52,14
2021-03-24 19:00,2021-03-24,19,수,N,,없음,60,79,22
2021-03-24 18:00,2021-03-24,18,수,N,,,60,186,38
2021-03-24 17:00,2021-03-24,17,수,N,,없음,59,83,23
2021-03-24 16:00,2021-03-24,16,수,N,,없음,60,54,18
2021-03-24 15:00,2021-03-24,15,수,N,,없음,60,52,35
2021-03-24 14:00,2021-03-24,14,수,N,,없음,60,76,49
2021-03-24 13:00,2021-03-24,13,수,N,,없음,60,65,49
2021-03-24 12:00,2021-03-24,12,수,N,,없음,60,58,63
2021-03-24 11:00,2021-03-24,11,수,N,,없음,60,58,47
2021-03-24 10:00,2021-03-24,10,수,N,,없음,60,23,40
2021-03-24 9:00,2021-03-24,9,수,N,,없음,60,15,80
2021-03-24 8:00,2021-03-24,8,수,N,,없음,60,11,150
2021-03-24 7:00,2021-03-24,7,수,N,,없음,60,10,70
2021-03-24 6:00,2021-03-24,6,수,N,,없음,60,4,9
2021-03-24 5:00,2021-03-24,5,수,N,,없음,60,1,4
2021-03-24 4:00,2021-03-24,4,수,N,,없음,60,2,1
2021-03-24 3:00,2021-03-24,3,수,N,,없음,60,0,0
2021-03-24 2:00,2021-03-24,2,수,N,,없음,60,0,0
2021-03-24 1:00,2021-03-24,1,수,N,,없음,60,0,0
2021-03-24 0:00,2021-03-24,0,수,N,,없음,60,0,0
2021-03-23 23:00,2021-03-23,23,화,N,,없음,60,11,6
2021-03-23 22:00,2021-03-23,22,화,N,,없음,60,46,15
2021-03-23 21:00,2021-03-23,21,화,N,,없음,60,77,17
2021-03-23 20:00,2021-03-23,20,화,N,,없음,60,50,20
2021-03-23 19:00,2021-03-23,19,화,N,,없음,60,86,30
2021-03-23 18:00,2021-03-23,18,화,N,,없음,60,174,45
2021-03-23 17:00,2021-03-23,17,화,N,,없음,60,105,34
2021-03-23 16:00,2021-03-23,16,화,N,,없음,60,61,29
2021-03-23 15:00,2021-03-23,15,화,N,,없음,60,63,31
2021-03-23 14:00,2021-03-23,14,화,N,,없음,60,33,37
2021-03-23 13:00,2021-03-23,13,화,N,,없음,60,46,50
2021-03-23 12:00,2021-03-23,12,화,N,,없음,60,41,62
2021-03-23 11:00,2021-03-23,11,화,N,,없음,60,46,42
2021-03-23 10:00,2021-03-23,10,화,N,,없음,60,30,57
2021-03-23 9:00,2021-03-23,9,화,N,,없음,60,17,72
2021-03-23 8:00,2021-03-23,8,화,N,,없음,60,11,156
2021-03-23 7:00,2021-03-23,7,화,N,,없음,60,14,70
2021-03-23 6:00,2021-03-23,6,화,N,,없음,60,7,10
2021-03-23 5:00,2021-03-23,5,화,N,,없음,60,2,5
2021-03-23 4:00,2021-03-23,4,화,N,,없음,60,1,2
2021-03-23 3:00,2021-03-23,3,화,N,,없음,60,0,0
2021-03-23 2:00,2021-03-23,2,화,N,,없음,60,0,0
2021-03-23 1:00,2021-03-23,1,화,N,,없음,60,0,0
2021-03-23 0:00,2021-03-23,0,화,N,,없음,60,1,1
2021-03-22 23:00,2021-03-22,23,월,N,,없음,60,10,2
2021-03-22 22:00,2021-03-22,22,월,N,,없음,60,31,10
2021-03-22 21:00,2021-03-22,21,월,N,,없음,60,56,22
2021-03-22 20:00,2021-03-22,20,월,N,,없음,60,53,17
2021-03-22 19:00,2021-03-22,19,월,N,,없음,60,77,22
2021-03-22 18:00,2021-03-22,18,월,N,,없음,60,190,38
2021-03-22 17:00,2021-03-22,17,월,N,,없음,60,127,32
2021-03-22 16:00,2021-03-22,16,월,N,,없음,60,60,24
2021-03-22 15:00,2021-03-22,15,월,N,,없음,60,67,45
2021-03-22 14:00,2021-03-22,14,월,N,,없음,60,49,40
2021-03-22 13:00,2021-03-22,13,월,N,,없음,60,41,39
2021-03-22 12:00,2021-03-22,12,월,N,,없음,60,57,73
2021-03-22 11:00,2021-03-22,11,월,N,,없음,60,27,24
2021-03-22 10:00,2021-03-22,10,월,N,,없음,60,19,37
2021-03-22 9:00,2021-03-22,9,월,N,,없음,60,7,67
2021-03-22 8:00,2021-03-22,8,월,N,,없음,60,18,160
2021-03-22 7:00,2021-03-22,7,월,N,,없음,60,9,73
2021-03-22 6:00,2021-03-22,6,월,N,,없음,60,4,9
2021-03-22 5:00,2021-03-22,5,월,N,,없음,60,7,8
2021-03-22 4:00,2021-03-22,4,월,N,,없음,60,2,1
2021-03-22 3:00,2021-03-22,3,월,N,,없음,60,0,0
2021-03-22 2:00,2021-03-22,2,월,N,,없음,60,0,0
2021-03-22 1:00,2021-03-22,1,월,N,,없음,60,0,0
2021-03-22 0:00,2021-03-22,0,월,N,,없음,60,1,1
2021-03-21 23:00,2021-03-21,23,일,N,,없음,60,5,5
2021-03-21 22:00,2021-03-21,22,일,N,,없음,60,37,45
2021-03-21 21:00,2021-03-21,21,일,N,,없음,60,84,59
2021-03-21 20:00,2021-03-21,20,일,N,,없음,60,99,98
2021-03-21 19:00,2021-03-21,19,일,N,,없음,60,107,93
2021-03-21 18:00,2021-03-21,18,일,N,,없음,60,68,49
2021-03-21 17:00,2021-03-21,17,일,N,,없음,60,35,29
2021-03-21 16:00,2021-03-21,16,일,N,,없음,60,53,18
2021-03-21 15:00,2021-03-21,15,일,N,,없음,60,25,16
2021-03-21 14:00,2021-03-21,14,일,N,,없음,60,33,21
2021-03-21 13:00,2021-03-21,13,일,N,,없음,60,26,13
2021-03-21 12:00,2021-03-21,12,일,N,,비,60,26,23
2021-03-21 11:00,2021-03-21,11,일,N,,없음,60,19,23
2021-03-21 10:00,2021-03-21,10,일,N,,없음,60,52,52
2021-03-21 9:00,2021-03-21,9,일,N,,없음,60,20,43
2021-03-21 8:00,2021-03-21,8,일,N,,없음,60,7,8
2021-03-21 7:00,2021-03-21,7,일,N,,없음,60,3,7
2021-03-21 6:00,2021-03-21,6,일,N,,없음,60,3,2
2021-03-21 5:00,2021-03-21,5,일,N,,없음,60,3,0
2021-03-21 4:00,2021-03-21,4,일,N,,없음,60,0,1
2021-03-21 3:00,2021-03-21,3,일,N,,없음,60,0,0
2021-03-21 2:00,2021-03-21,2,일,N,,없음,60,0,0
2021-03-21 1:00,2021-03-21,1,일,N,,없음,60,0,0
2021-03-21 0:00,2021-03-21,0,일,N,,없음,60,1,1
2021-03-20 23:00,2021-03-20,23,토,N,,없음,60,4,10
2021-03-20 22:00,2021-03-20,22,토,N,,없음,60,49,14
2021-03-20 21:00,2021-03-20,21,토,N,,없음,60,31,14
2021-03-20 20:00,2021-03-20,20,토,N,,없음,60,50,26
2021-03-20 19:00,2021-03-20,19,토,N,,없음,60,54,27
2021-03-20 18:00,2021-03-20,18,토,N,,없음,60,66,25
2021-03-20 17:00,2021-03-20,17,토,N,,없음,60,62,44
2021-03-20 16:00,2021-03-20,16,토,N,,없음,60,44,30
2021-03-20 15:00,2021-03-20,15,토,N,,없음,60,42,44
2021-03-20 14:00,2021-03-20,14,토,N,,비,60,47,24
2021-03-20 13:00,2021-03-20,13,토,N,,없음,60,54,43
2021-03-20 12:00,2021-03-20,12,토,N,,비,60,31,31
2021-03-20 11:00,2021-03-20,11,토,N,,비,60,26,30
2021-03-20 10:00,2021-03-20,10,토,N,,비,60,20,35
2021-03-20 9:00,2021-03-20,9,토,N,,비,60,12,30
2021-03-20 8:00,2021-03-20,8,토,N,,없음,60,4,16
2021-03-20 7:00,2021-03-20,7,토,N,,없음,60,10,11
2021-03-20 6:00,2021-03-20,6,토,N,,없음,60,4,2
2021-03-20 5:00,2021-03-20,5,토,N,,없음,60,0,0
2021-03-20 4:00,2021-03-20,4,토,N,,없음,60,2,1
2021-03-20 3:00,2021-03-20,3,토,N,,없음,60,0,0
2021-03-20 2:00,2021-03-20,2,토,N,,없음,60,0,0
2021-03-20 1:00,2021-03-20,1,토,N,,없음,60,0,0
2021-03-20 0:00,2021-03-20,0,토,N,,없음,60,16,11
2021-03-19 23:00,2021-03-19,23,금,N,,없음,60,14,9
2021-03-19 22:00,2021-03-19,22,금,N,,없음,60,52,31
2021-03-19 21:00,2021-03-19,21,금,N,,없음,59,63,20
2021-03-19 20:00,2021-03-19,20,금,N,,없음,60,46,34
2021-03-19 19:00,2021-03-19,19,금,N,,없음,60,82,32
2021-03-19 18:00,2021-03-19,18,금,N,,없음,60,142,29
2021-03-19 17:00,2021-03-19,17,금,N,,없음,60,120,43
2021-03-19 16:00,2021-03-19,16,금,N,,없음,60,90,55
2021-03-19 15:00,2021-03-19,15,금,N,,없음,60,63,13
2021-03-19 14:00,2021-03-19,14,금,N,,없음,60,31,27
2021-03-19 13:00,2021-03-19,13,금,N,,없음,60,41,38
2021-03-19 12:00,2021-03-19,12,금,N,,없음,60,74,79
2021-03-19 11:00,2021-03-19,11,금,N,,없음,60,65,48
2021-03-19 10:00,2021-03-19,10,금,N,,없음,60,23,46
2021-03-19 9:00,2021-03-19,9,금,N,,없음,60,25,87
2021-03-19 8:00,2021-03-19,8,금,N,,없음,60,25,130
2021-03-19 7:00,2021-03-19,7,금,N,,없음,60,8,70
2021-03-19 6:00,2021-03-19,6,금,N,,없음,60,3,8
2021-03-19 5:00,2021-03-19,5,금,N,,없음,60,3,5
2021-03-19 4:00,2021-03-19,4,금,N,,없음,60,0,1
2021-03-19 3:00,2021-03-19,3,금,N,,없음,60,0,0
2021-03-19 2:00,2021-03-19,2,금,N,,없음,60,0,0
2021-03-19 1:00,2021-03-19,1,금,N,,없음,60,0,0
2021-03-19 0:00,2021-03-19,0,금,N,,없음,60,1,1
2021-03-18 23:00,2021-03-18,23,목,N,,없음,60,4,1
2021-03-18 22:00,2021-03-18,22,목,N,,없음,60,49,11
2021-03-18 21:00,2021-03-18,21,목,N,,없음,60,59,32
2021-03-18 20:00,2021-03-18,20,목,N,,없음,60,74,17
2021-03-18 19:00,2021-03-18,19,목,N,,없음,60,78,41
2021-03-18 18:00,2021-03-18,18,목,N,,없음,60,173,28
2021-03-18 17:00,2021-03-18,17,목,N,,없음,60,107,26
2021-03-18 16:00,2021-03-18,16,목,N,,없음,60,57,29
2021-03-18 15:00,2021-03-18,15,목,N,,없음,60,48,35
2021-03-18 14:00,2021-03-18,14,목,N,,없음,60,39,32
2021-03-18 13:00,2021-03-18,13,목,N,,없음,60,48,32
2021-03-18 12:00,2021-03-18,12,목,N,,없음,60,47,72
2021-03-18 11:00,2021-03-18,11,목,N,,없음,60,81,50
2021-03-18 10:00,2021-03-18,10,목,N,,없음,60,38,44
2021-03-18 9:00,2021-03-18,9,목,N,,없음,60,10,72
2021-03-18 8:00,2021-03-18,8,목,N,,없음,60,15,141
2021-03-18 7:00,2021-03-18,7,목,N,,,60,7,69
2021-03-18 6:00,2021-03-18,6,목,N,,없음,60,3,6
2021-03-18 5:00,2021-03-18,5,목,N,,없음,60,2,5
2021-03-18 4:00,2021-03-18,4,목,N,,없음,60,1,1
2021-03-18 3:00,2021-03-18,3,목,N,,없음,60,0,0
2021-03-18 2:00,2021-03-18,2,목,N,,없음,60,0,0
2021-03-18 1:00,2021-03-18,1,목,N,,없음,60,0,0
2021-03-18 0:00,2021-03-18,0,목,N,,없음,60,0,0
2021-03-17 23:00,2021-03-17,23,수,N,,없음,60,7,4
2021-03-17 22:00,2021-03-17,22,수,N,,없음,60,50,19
2021-03-17 21:00,2021-03-17,21,수,N,,없음,60,50,16
2021-03-17 20:00,2021-03-17,20,수,N,,없음,60,49,16
2021-03-17 19:00,2021-03-17,19,수,N,,없음,60,90,24
2021-03-17 18:00,2021-03-17,18,수,N,,없음,60,195,33
2021-03-17 17:00,2021-03-17,17,수,N,,없음,60,113,30
2021-03-17 16:00,2021-03-17,16,수,N,,없음,60,49,30
2021-03-17 15:00,2021-03-17,15,수,N,,없음,60,55,33
2021-03-17 14:00,2021-03-17,14,수,N,,없음,60,48,30
2021-03-17 13:00,2021-03-17,13,수,N,,없음,60,56,47
2021-03-17 12:00,2021-03-17,12,수,N,,없음,60,81,62
2021-03-17 11:00,2021-03-17,11,수,N,,없음,60,42,45
2021-03-17 10:00,2021-03-17,10,수,N,,없음,60,35,55
2021-03-17 9:00,2021-03-17,9,수,N,,없음,60,13,73
2021-03-17 8:00,2021-03-17,8,수,N,,없음,60,14,144
2021-03-17 7:00,2021-03-17,7,수,N,,없음,60,4,72
2021-03-17 6:00,2021-03-17,6,수,N,,없음,60,2,10
2021-03-17 5:00,2021-03-17,5,수,N,,없음,60,1,4
2021-03-17 4:00,2021-03-17,4,수,N,,없음,60,0,1
2021-03-17 3:00,2021-03-17,3,수,N,,없음,60,0,0
2021-03-17 2:00,2021-03-17,2,수,N,,없음,60,0,0
2021-03-17 1:00,2021-03-17,1,수,N,,없음,60,0,0
2021-03-17 0:00,2021-03-17,0,수,N,,없음,60,1,1
2021-03-16 23:00,2021-03-16,23,화,N,,없음,60,5,1
2021-03-16 22:00,2021-03-16,22,화,N,,없음,60,41,17
2021-03-16 21:00,2021-03-16,21,화,N,,없음,60,89,33
2021-03-16 20:00,2021-03-16,20,화,N,,없음,60,67,24
2021-03-16 19:00,2021-03-16,19,화,N,,없음,60,84,30
2021-03-16 18:00,2021-03-16,18,화,N,,없음,60,190,40
2021-03-16 17:00,2021-03-16,17,화,N,,없음,60,85,22
2021-03-16 16:00,2021-03-16,16,화,N,,없음,60,54,23
2021-03-16 15:00,2021-03-16,15,화,N,,없음,60,62,36
2021-03-16 14:00,2021-03-16,14,화,N,,없음,60,40,38
2021-03-16 13:00,2021-03-16,13,화,N,,없음,60,56,56
2021-03-16 12:00,2021-03-16,12,화,N,,없음,60,49,50
2021-03-16 11:00,2021-03-16,11,화,N,,없음,60,52,33
2021-03-16 10:00,2021-03-16,10,화,N,,없음,60,20,38
2021-03-16 9:00,2021-03-16,9,화,N,,없음,60,9,66
2021-03-16 8:00,2021-03-16,8,화,N,,없음,60,18,166
2021-03-16 7:00,2021-03-16,7,화,N,,없음,60,15,63
2021-03-16 6:00,2021-03-16,6,화,N,,없음,60,4,8
2021-03-16 5:00,2021-03-16,5,화,N,,없음,60,1,6
2021-03-16 4:00,2021-03-16,4,화,N,,없음,60,2,1
2021-03-16 3:00,2021-03-16,3,화,N,,없음,60,0,0
2021-03-16 2:00,2021-03-16,2,화,N,,없음,60,0,0
2021-03-16 1:00,2021-03-16,1,화,N,,비,60,0,0
2021-03-16 0:00,2021-03-16,0,화,N,,비,60,0,0
2021-03-15 23:00,2021-03-15,23,월,N,,비,60,3,3
2021-03-15 22:00,2021-03-15,22,월,N,,없음,60,34,10
2021-03-15 21:00,2021-03-15,21,월,N,,없음,60,57,20
2021-03-15 20:00,2021-03-15,20,월,N,,없음,60,61,11
2021-03-15 19:00,2021-03-15,19,월,N,,없음,60,66,14
2021-03-15 18:00,2021-03-15,18,월,N,,없음,60,165,31
2021-03-15 17:00,2021-03-15,17,월,N,,없음,60,110,26
2021-03-15 16:00,2021-03-15,16,월,N,,없음,60,60,34
2021-03-15 15:00,2021-03-15,15,월,N,,없음,60,50,15
2021-03-15 14:00,2021-03-15,14,월,N,,없음,60,51,31
2021-03-15 13:00,2021-03-15,13,월,N,,없음,60,42,54
2021-03-15 12:00,2021-03-15,12,월,N,,없음,60,46,60
2021-03-15 11:00,2021-03-15,11,월,N,,없음,60,39,40
2021-03-15 10:00,2021-03-15,10,월,N,,없음,60,14,42
2021-03-15 9:00,2021-03-15,9,월,N,,없음,60,14,75
2021-03-15 8:00,2021-03-15,8,월,N,,없음,60,7,162
2021-03-15 7:00,2021-03-15,7,월,N,,없음,60,9,70
2021-03-15 6:00,2021-03-15,6,월,N,,없음,60,5,13
2021-03-15 5:00,2021-03-15,5,월,N,,없음,60,3,8
2021-03-15 4:00,2021-03-15,4,월,N,,없음,60,0,1
2021-03-15 3:00,2021-03-15,3,월,N,,없음,60,0,0
2021-03-15 2:00,2021-03-15,2,월,N,,없음,60,0,0
2021-03-15 1:00,2021-03-15,1,월,N,,없음,60,0,0
2021-03-15 0:00,2021-03-15,0,월,N,,없음,60,1,1
2021-03-14 23:00,2021-03-14,23,일,N,,없음,60,1,1
2021-03-14 22:00,2021-03-14,22,일,N,,없음,60,18,9
2021-03-14 21:00,2021-03-14,21,일,N,,없음,60,9,11
2021-03-14 20:00,2021-03-14,20,일,N,,없음,60,37,11
2021-03-14 19:00,2021-03-14,19,일,N,,없음,60,30,16
2021-03-14 18:00,2021-03-14,18,일,N,,없음,60,37,8
2021-03-14 17:00,2021-03-14,17,일,N,,없음,60,21,20
2021-03-14 16:00,2021-03-14,16,일,N,,없음,60,51,17
2021-03-14 15:00,2021-03-14,15,일,N,,없음,60,34,35
2021-03-14 14:00,2021-03-14,14,일,N,,없음,60,30,29
2021-03-14 13:00,2021-03-14,13,일,N,,없음,60,40,22
2021-03-14 12:00,2021-03-14,12,일,N,,없음,60,23,25
2021-03-14 11:00,2021-03-14,11,일,N,,없음,60,22,11
2021-03-14 10:00,2021-03-14,10,일,N,,없음,60,19,20
2021-03-14 9:00,2021-03-14,9,일,N,,없음,60,10,14
